id,target
4941,5452899.0
51775,974391.95
115253,2747575.08
299321,1372635.4433333334
173570,631575.76
30862,1712382.0
244471,2240320.0
127794,520178.75
71558,3217515.0
218011,1296820.0
148208,3108068.61
155735,561709.62
100698,4214330.0
241403,1488820.0
195272,3719551.84
238663,1769710.09
262957,6102610.0
207082,3854185.95
298896,443283.61
220946,585695.0
74581,1573270.69
253578,6300523.43
47620,2909450.0
92772,2452380.0
116904,2406804.85
208352,4627987.528
76044,1772775.0
202667,924603.3666666666
62134,5003542.48
277353,4098900.21
64194,4344025.05
295822,3548192.0
27391,1571745.45
203500,1484509.81
264505,1124220.01
297455,1552330.5995238093
137985,1538719.55
47622,4828020.0
21911,1162471.1
94181,2969159.0
68117,1355910.44
39648,744645.62
73722,2760621.0
133456,1160524.0
30763,8879526.18
58096,623641.58
126979,2038243.333333333
149636,2595388.57
27810,2290452.01
272001,4941299.27
114617,4914456.92
190693,5766567.59
219814,1832100.0
67164,3536985.52
83961,4117293.4
254122,2236313.42
141378,7501666.38
151754,1331659.09
125013,1315848.65
273552,1200402.9933333332
201853,1135026.27
99511,2763918.17
25140,6765254.7
7603,788912.49
84095,2867116.0
84071,3241025.0
151177,1989820.9
294081,1034886.11
88694,2229409.99
99932,1033655.0
14442,824261.5
162220,2086225.55
163631,3885187.0
49023,1252264.4
80644,6615711.419904763
274016,1736061.376666667
64876,1115207.6
156696,2804146.0
295991,2033995.17
192037,3589169.72
118765,1215277.26
94748,3014724.52
251764,4179183.32
60381,598191.43
283938,650638.4
195995,487714.22
112778,2191786.2
76727,1932313.55
21435,1880040.0
17468,3372848.13
225673,4207150.0
79759,3087800.0
257599,1013233.1466666667
270720,4054151.7
153801,4201885.333333334
92266,2701559.74
207329,4469572.46
243955,4312776.25
288928,4516629.5
186600,3049550.0
48005,889347.03
212520,1643988.0
294075,1115741.13
131575,2775229.12
202057,8654623.0
239160,930450.0
92611,1146938.0
268351,2216800.0
259109,1673141.62
265328,1408730.0
229144,1299030.0
261302,2092190.0
84117,2693200.0
31189,4110299.0
107254,2154795.04
192798,2177759.36
28083,1907790.0
118789,3622488.0
2152,5728670.0
287026,1299918.0
249169,1989202.7
137539,3646305.01
46291,466985.0
30233,4064685.03
175145,1379520.26
50676,599430.0
71570,2270644.33
219843,2901966.24
36279,3858450.0
66052,632529.19
252609,2378731.7
24783,7700340.09
299327,3895960.0
95349,4381242.62
46332,824798.49
91240,1837420.0988636361
5445,1600091.8
272876,1170670.23
43811,1996112.03
217082,4219200.0
100370,5032070.0
258874,739900.0
121949,1690845.0
212950,554384.27
200057,3712116.8
229177,1870922.8
287838,489962.0
213118,2170770.0
176475,1389576.7
118176,7431880.0
209024,1455331.8566666665
221906,2514068.05
42493,2870131.03
223728,1396570.0
141993,3862397.49
55675,2312388.67
224087,4060970.5733333332
83655,1735829.5
61917,1952557.42
153665,2219206.24
155758,7780969.0
190393,5741800.0
231050,856980.0
201122,4003755.0
59267,681986.11
262487,6562776.0
188582,2845450.0
131814,680557.4
73949,6139820.0
154308,9139600.0
167194,671059.98
277393,2799990.0
196835,1979810.68
91690,3059239.3
162086,2175220.0
231058,2538928.27
54120,5794933.2
247858,4441365.0
98092,1189202.8
271915,3463610.83
44677,1362948.2
56078,1008900.59
129375,5603113.45
133361,5595730.73
85866,1844679.37
191559,642620.0
218728,3176878.66
208771,3068230.0
109195,821163.8933333333
39549,2516963.88
169828,3486698.43
57416,3213289.0
33193,5963950.0
173865,3787150.05
50919,2599820.0
108504,1756690.0
72963,1901967.38
270712,1312990.0
63504,1806487.14
26896,2100430.0
261152,1536135.0
8838,949520.0
16064,7253375.0
107661,2586092.0
130161,3202072.55
179573,3738033.67
116121,2354903.63
32234,432529.8
191736,1055488.0
57456,4279396.2
160502,1572522.19
215795,1535807.12
126714,5026323.89
173047,533853.8
97726,1813878.0
193811,1385898.0
17156,1082450.0
71055,1038132.66
193990,814527.54
52059,2585574.91
274757,3367800.0
1558,4831651.04
253081,459912.83333333326
181909,2353880.0
145269,1994737.6
186660,5450823.45
6479,1910312.8
249414,943289.01
43182,589000.0
248529,3740514.12
125724,3006240.76
214268,1850500.0
270767,1381547.19
141103,2839851.5
292203,5159027.59
62008,1277470.02
89122,983284.74
47736,5582810.0
222505,3611729.99
29628,714734.88
202216,1825855.66
194828,771151.5
18649,1448313.15
199020,1801809.73
111554,598730.0
244687,4533700.0
230919,4621850.0
42397,4237671.9
221946,2609030.0
168390,934559.79
175576,1410712.5
153541,869567.96
74055,2241283.88
233828,5363699.66
131312,555160.0
224154,6581140.0
266743,794040.0
15594,1608371.78
227419,4175814.05
115531,3421400.035333333
12282,451921.0
21847,1470380.0
86772,618628.06
193139,2082030.0
100472,3328223.78
177774,3696460.0
224462,2684348.97
255020,2193160.0
140852,3382250.0
6484,1334820.0
97191,3242139.0
218796,9089300.0
146934,553425.0
183990,1801062.95
150347,3824550.0
291295,8815416.9
175531,1708027.88
80284,3013337.56
64297,1879280.0
221587,1130522.05
145984,8291088.95
266813,598353.7
53725,1526305.82
171137,707389.0
212764,708500.0
30683,1193197.27
204086,2211017.06
78594,7568850.0
162787,1754041.07
212279,1001880.0
33141,638586.3
13870,2722118.0
205831,3883325.01
285806,6087990.0
13820,791200.78
198918,744880.06
165989,4851694.0
81377,1704067.12
149867,657254.39
192119,531234.5
180210,877212.0
147051,2788704.38
127638,3269965.0
291867,2397713.96
178582,5265750.0
127544,4402505.6
235717,4259177.56
171723,618053.5
161574,550026.0
75409,2123000.0
90035,1077706.94
42840,939420.0
8581,6044683.86
13664,4150810.01
247464,1133150.46
96424,2085605.0
194898,3795950.02
283532,1946522.35
69531,4075705.58
237884,1205595.0
261893,1461753.0
150376,595345.0
182443,2325140.0
224406,4927522.4
171332,3642880.0
140442,1551304.58
154939,1515486.38
131259,4835680.0
162293,1296736.0
292709,2216073.95
264845,4124320.0
166131,6431522.730476191
132328,1832939.48
208063,2496056.68
48322,6762200.0
16624,511565.0
4734,1157598.806190476
189590,4539607.0
101739,820050.0
111000,2930110.15
198444,628030.0
16638,2997486.0
55638,9294600.02
258788,1683448.16
238820,2845406.33
115603,1357151.1
246939,3193586.8304761904
191530,906768.25
11213,4528930.0
27388,2801583.95
229061,2661912.5
251977,1142819.25
23366,1837415.17
10057,7977009.98
112593,3347902.6
268565,793121.31
157455,8663490.0
59187,749728.28
70372,3960957.54
126007,620687.57
197380,990542.55
271738,6182245.4
194635,3222714.67
165242,2500969.28
47838,830493.29
29771,819579.1166666666
257199,662749.4
61814,5341150.0
208348,4990853.91
191265,6985195.36
2157,6299380.0
188784,459208.0
95787,1471406.21
238436,2373180.0
239163,2186730.99
295072,726807.85
104338,3934940.0
291607,577670.26
21708,2764110.0
143149,3292927.77
137148,3529000.0
78780,647255.0
92536,1697533.5285714287
271294,2198416.0
79847,6537449.99
274306,721512.49
153714,1147076.69
117114,4523837.15
295580,4638332.176666667
153341,1553180.1
242231,768286.0
17420,5799700.0
52376,2731918.933333333
71440,464282.0
254000,2832040.26
199108,2387245.0
146464,5500242.87
154057,3444903.3
276394,3750317.96
106502,3860700.0
84374,848430.0
253180,1457916.1
236365,1302080.01
182279,2112407.1533333333
221109,4314143.95
289706,1921143.76
291438,2067499.5
71066,4369540.0
122789,4533577.83
194910,2810355.0
145391,2528466.69
199164,888809.1
266382,1022750.0
271414,663648.03
167801,2987651.92
61371,1992500.0
228790,784269.2
290878,4283648.0
144980,906262.23
119483,960388.68
18604,1376200.0
138393,1505773.0
83163,6587380.0
77727,1854033.02
224928,5203486.3
28596,962617.75
157996,6736206.45
108954,3718166.92
200857,7459799.42
72173,479610.0
106183,2053865.46
12328,1372453.49
264481,5676603.88
96134,1836071.5
129425,2838112.7
80441,1288566.0
260522,2418456.6
72154,1828525.54
93234,1393375.24
