id,target
4941,4831603.0
51775,812344.94
115253,2203735.0
299321,1403080.2
173570,596104.4
30862,1585567.6
244471,2301456.2
127794,474566.97
71558,2736153.0
218011,1188190.0
148208,3057375.2
155735,501475.47
100698,3334682.2
241403,1718073.6
195272,2608973.8
238663,2120374.8
262957,5926198.0
207082,1450677.1
298896,387140.8
220946,538985.0
74581,1333883.6
253578,4552131.5
47620,2809768.8
92772,2623067.0
116904,2235292.2
208352,4040399.0
76044,1856676.2
202667,698189.9
62134,4607315.0
277353,3464063.5
64194,3144527.0
295822,3366337.8
27391,2526223.8
203500,1097366.1
264505,1137412.2
297455,1683731.5
137985,1665255.4
47622,2359753.0
21911,1229929.8
94181,3554781.5
68117,1806988.5
39648,843068.1
73722,2887242.8
133456,1079059.8
30763,6037955.0
58096,601821.06
126979,1502265.1
149636,2028795.9
27810,1927385.4
272001,3540797.8
114617,4349162.5
190693,4387434.5
219814,2289708.8
67164,3444022.8
83961,3595137.5
254122,1457403.9
141378,5903893.5
151754,1276871.1
125013,1115434.0
273552,1356999.6
201853,1483169.6
99511,2706190.0
25140,4377295.5
7603,815856.5
84095,2798801.2
84071,3627767.0
151177,2097603.2
294081,989885.5
88694,2583277.0
99932,1037119.06
14442,654315.56
162220,2525467.2
163631,3571425.0
49023,1329410.9
80644,4216462.5
274016,1917990.0
64876,1192763.1
156696,2931958.0
295991,1799821.9
192037,3560776.8
118765,1255242.1
94748,2663797.5
251764,4488255.5
60381,745259.1
283938,756381.9
195995,490007.84
112778,2217977.5
76727,2066475.6
21435,1828998.5
17468,2968805.8
225673,4150621.2
79759,2629905.0
257599,781357.1
270720,3162212.8
153801,4330748.5
92266,2275055.8
207329,3798957.0
243955,4515337.0
288928,4181264.5
186600,2472370.2
48005,804692.2
212520,1882888.4
294075,1157969.1
131575,2190916.8
202057,4571186.0
239160,1258227.6
92611,1508585.0
268351,2151109.5
259109,1865180.8
265328,881399.44
229144,1429459.1
261302,1795809.9
84117,2268203.2
31189,3436666.8
107254,1773336.5
192798,1401161.4
28083,2144229.8
118789,4216655.5
2152,5205807.0
287026,967077.5
249169,2203098.5
137539,3742578.5
46291,496219.06
30233,4500939.0
175145,1311494.1
50676,741583.06
71570,1768860.5
219843,1896509.0
36279,2401460.0
66052,679366.44
252609,2233223.5
24783,7086720.0
299327,3258130.2
95349,4142423.8
46332,766627.3
91240,2148735.2
5445,1465524.0
272876,1429491.9
43811,1620418.2
217082,3080875.5
100370,4775969.0
258874,632971.7
121949,955599.25
212950,561696.06
200057,4091142.0
229177,1798553.9
287838,500217.34
213118,1851093.0
176475,1138445.4
118176,5919476.5
209024,1172336.4
221906,2112936.2
42493,3437555.0
223728,1558250.4
141993,3804867.0
55675,1890407.4
224087,3891588.0
83655,944325.7
61917,1770859.0
153665,1908913.4
155758,5325443.5
190393,5209770.5
231050,911047.3
201122,3075224.8
59267,881755.94
262487,6357907.0
188582,2690059.2
131814,881755.94
73949,4212343.0
154308,4683718.5
167194,701270.9
277393,2768197.2
196835,2376621.5
91690,2590317.8
162086,2305496.0
231058,2557213.8
54120,5591720.0
247858,3969039.0
98092,1099748.5
271915,2221765.0
44677,1282213.4
56078,1089771.6
129375,3883028.0
133361,5467029.5
85866,1882728.6
191559,632638.0
218728,1533115.0
208771,2948951.5
109195,865328.2
39549,1676120.0
169828,2690731.2
57416,3073876.0
33193,5199248.0
173865,3352692.5
50919,3260141.2
108504,1697893.9
72963,1687407.9
270712,1288378.9
63504,1625888.8
26896,1502793.9
261152,1437541.4
8838,743372.4
16064,3690136.0
107661,2421978.2
130161,3306028.2
179573,2169803.2
116121,798239.7
32234,522873.2
191736,854320.75
57456,1580807.1
160502,1532512.8
215795,1878173.5
126714,3958164.0
173047,502899.28
97726,1902741.0
193811,1223288.9
17156,1302679.9
71055,1060086.8
193990,1052469.2
52059,1178708.5
274757,3014519.5
1558,4146751.8
253081,552249.4
181909,2408744.8
145269,1947122.1
186660,3707275.2
6479,1277855.4
249414,800516.06
43182,855519.25
248529,3072527.8
125724,2186258.2
214268,1575994.8
270767,1697489.1
141103,3366880.2
292203,4967515.5
62008,1308689.1
89122,879753.5
47736,6451412.0
222505,5182041.0
29628,797904.06
202216,1624952.5
194828,578808.7
18649,1205494.5
199020,1592761.9
111554,501113.06
244687,5448832.5
230919,3859083.5
42397,3409086.8
221946,3364951.0
168390,828256.44
175576,1614638.2
153541,1479708.2
74055,2351952.5
233828,6037782.0
131312,564283.4
224154,6222602.0
266743,672450.6
15594,973029.7
227419,3115845.5
115531,3608389.2
12282,396996.84
21847,1289961.2
86772,594281.75
193139,2036043.1
100472,3140750.5
177774,3971886.5
224462,2352145.2
255020,1901168.4
140852,3378562.5
6484,2455140.5
97191,3086107.0
218796,3921010.5
146934,580293.8
183990,1589114.5
150347,3986059.5
291295,6210590.5
175531,1851430.1
80284,2302720.8
64297,1700559.6
221587,905356.0
145984,4197998.0
266813,654716.3
53725,1441519.9
171137,647112.06
212764,584924.3
30683,1323808.8
204086,2875849.2
78594,5913055.5
162787,1789736.9
212279,1280628.4
33141,424208.4
13870,3421551.8
205831,3631789.5
285806,3015209.8
13820,903854.94
198918,656694.2
165989,4579551.0
81377,1455853.6
149867,609611.2
192119,489326.03
180210,1021438.4
147051,2523880.8
127638,3956262.0
291867,1805088.8
178582,3281017.0
127544,3408830.0
235717,4408796.5
171723,600820.94
161574,534830.4
75409,2284243.2
90035,920684.75
42840,722859.1
8581,4798801.5
13664,4109846.0
247464,1223368.2
96424,1917845.5
194898,3472786.0
283532,2174806.2
69531,3450173.5
237884,1292000.0
261893,1553816.4
150376,563504.2
182443,2490255.2
224406,4518835.0
171332,2006458.6
140442,1312609.0
