id,target
4941,5254730.199600937
51775,1218404.3002983532
115253,2173417.300944286
299321,1125929.6993963788
173570,557066.0571364353
30862,1044341.6320593195
244471,2150159.6767641664
127794,555609.5174974684
71558,2462633.9074022816
218011,880730.0614236732
148208,3664044.1426763213
155735,650282.1935144546
100698,3567114.4013508456
241403,1556531.5300330669
195272,2269432.2768293303
238663,1280221.925991469
262957,4859291.086960321
207082,1326664.3707271884
298896,393923.16897535056
220946,762444.5302829966
74581,966145.3507072929
253578,6458456.3472879995
47620,2062320.2236736764
92772,2469981.224421733
116904,1956353.2258282166
208352,4875156.943500136
76044,1521746.9286732678
202667,657907.3229416687
62134,5400565.939856928
277353,3239289.449477722
64194,4405432.935881861
295822,4690450.62276374
27391,1776863.3733583041
203500,832094.1973390996
264505,1233944.9652863182
297455,1613877.603793682
137985,961515.0467006634
47622,2818386.295936584
21911,1095736.9144938884
94181,2632149.896563903
68117,1382818.3856751928
39648,631408.5918648891
73722,2930354.6211666097
133456,928903.1654117445
30763,7895552.807756984
58096,550395.366746455
126979,2060668.1692815258
149636,1565918.7098760176
27810,2432139.240506886
272001,4648804.935794278
114617,4594292.008770674
190693,6912043.87270817
219814,2094229.0768963809
67164,3780692.1762657715
83961,4395324.362178448
254122,2537678.426789317
141378,5184437.996698586
151754,998847.2257469312
125013,766908.2029019411
273552,933785.9537577395
201853,1142956.7943424797
99511,3094464.6428041756
25140,7852800.732124345
7603,992335.1894251416
84095,3496728.9616520316
84071,3598494.129929272
151177,1722838.207934625
294081,1092740.964220895
88694,1582864.0638412717
99932,1302541.5663643866
14442,747134.5768931669
162220,1621014.092341693
163631,4989530.778330062
49023,1175195.3359673242
80644,6692543.645048138
274016,1480350.462695433
64876,1137632.8137286755
156696,5594252.3522582855
295991,1821296.4851733854
192037,3592888.646453071
118765,1188578.6722022993
94748,3778469.4471733347
251764,3886428.403476666
60381,543194.0067691344
283938,583950.8688084461
195995,445664.0253172456
112778,1605784.5872775116
76727,1590994.27897313
21435,1888705.5402552064
17468,3217959.5697650583
225673,3588106.2196243033
79759,2965104.049275888
257599,1042921.5699539643
270720,3216726.796129358
153801,4287787.128374758
92266,4170273.9215611685
207329,5583932.913192511
243955,3621226.288760247
288928,5455090.168396794
186600,3003138.0335479034
48005,991823.2810762296
212520,1725745.7718652692
294075,893129.9813168164
131575,1590732.4379893604
202057,2880211.3402170087
239160,1498719.3703305658
92611,1128930.0247210723
268351,2479515.3605623986
259109,1747478.2951351511
265328,1359082.576752535
229144,1307022.420646222
261302,1952359.8442485621
84117,2610103.665043504
31189,4777204.574444784
107254,1580669.6396009584
192798,1524350.9916043507
28083,2367377.198126688
118789,3574787.0152082955
2152,6088845.74136305
287026,1038835.6267252591
249169,2072833.2434898452
137539,2951774.896482509
46291,376254.6003518147
30233,4137812.3436729615
175145,1279153.5426122777
50676,737748.6382094111
71570,2195483.601824329
219843,2502990.332565659
36279,4023375.7756049614
66052,634172.7558252619
252609,1955583.6550033528
24783,6580004.539118868
299327,3933472.2247677264
95349,4974071.545215577
46332,727710.3139926143
91240,2267113.660773415
5445,1266497.4434578333
272876,1380445.0331591626
43811,1692897.445955295
217082,5711943.655112067
100370,4938010.8135432005
258874,709357.3690162044
121949,864197.4887557904
212950,515644.68853804877
200057,3266676.4532258175
229177,1386705.3429470712
287838,521323.7908003097
213118,2427522.2210159926
176475,850298.1445616609
118176,7431984.437548191
209024,2160167.8732881495
221906,2442956.860324956
42493,2205118.5146331564
223728,1411272.570539857
141993,3684810.3199070473
55675,2703549.1079578237
224087,2885693.8651006743
83655,1847676.3657095926
61917,2659993.5228214688
153665,3049352.5047360105
155758,8075552.252420338
190393,8454052.895786146
231050,877374.2868401022
201122,4022233.7221425916
59267,654741.3856486541
262487,7019343.753147543
188582,2811462.2974537928
131814,889923.5065483324
73949,3392723.940571222
154308,10352975.758574428
167194,745393.0406711282
277393,2158694.047494467
196835,1801602.425036338
91690,1851459.837723033
162086,2184841.5550642717
231058,2858532.152484097
54120,5335252.31384303
247858,3941768.860187486
98092,791116.3628068299
271915,3601327.1359348968
44677,1668993.4822909376
56078,988496.2682462947
129375,6574840.371815305
133361,5254380.515275182
85866,1836290.9619652391
191559,602707.2151133262
218728,1140452.9776159711
208771,2931414.8419776787
109195,1050444.827662903
39549,1142273.8710664103
169828,1738495.4270308206
57416,2587834.3711264245
33193,4958803.424473305
173865,3820922.2002402325
50919,2809522.2207682407
108504,1669993.3956985446
72963,1982012.7340117455
270712,1406336.463577734
63504,1396670.9491911388
26896,1337222.8527170299
261152,1355356.3040703908
8838,651110.5328562354
16064,7577806.637016243
107661,2677879.5569835957
130161,1866151.0277889355
179573,3998701.1520744334
116121,663341.3517608787
32234,402391.8911655157
191736,1185178.2952707985
57456,2165866.757000583
160502,1436789.6785943494
215795,1323497.4904202798
126714,3911273.514571659
173047,389128.64914650266
97726,2775453.2346123205
193811,1118894.5068657051
17156,1051150.9261509795
71055,792665.4389153825
193990,933459.1609195203
52059,2644939.93472975
274757,4191697.5332432375
1558,5268435.748145917
253081,429904.0726011219
181909,2080334.8413853915
145269,1938638.860822297
186660,5163047.865399555
6479,1243187.757313169
249414,823926.722228436
43182,552753.42469487
248529,3623939.1294703213
125724,2906248.6737152315
214268,1693461.1138412957
270767,1939030.0919432028
141103,2377855.4396456536
292203,8394209.795690825
62008,1976881.6947017566
89122,868429.6764359326
47736,6708550.611424349
222505,3914331.185053199
29628,676904.7133895812
202216,2471127.4993451764
194828,675311.2467866543
18649,1226475.0412000883
199020,3822682.4545498504
111554,449983.91061471746
244687,4913100.553833692
230919,5036334.236727523
42397,4580464.401238646
221946,2577589.426088719
168390,815335.3960585899
175576,1368263.718256063
153541,1363626.6305133286
74055,2205604.29914733
233828,5502293.178482053
131312,570725.0498684599
224154,4520150.954156443
266743,595853.4658350082
15594,1130329.0835773011
227419,4782983.817386364
115531,4261960.083160013
12282,357118.38155217434
21847,1406716.268470855
86772,662781.5668369128
193139,1856130.149286168
100472,4662261.536755944
177774,3539179.5786971757
224462,3588933.3785996656
255020,2066136.2963798216
140852,3341854.0596681647
6484,1435051.8897685886
97191,2822392.6157042175
218796,7347679.90905146
146934,504519.32783787913
183990,1275471.862752574
150347,3587728.4427682627
291295,9018649.875745783
175531,1898042.9442912305
80284,3509305.5507939695
64297,1993374.4001983532
221587,1023666.528108589
145984,2550871.712155348
266813,566132.9353556612
53725,1245559.2502184282
171137,567511.7589851266
212764,858334.7463233086
30683,1074706.2754251875
204086,2351225.7932670787
78594,7672100.408192832
162787,1790123.0990751346
212279,1003265.4618183947
33141,501679.6775902463
13870,2751861.7946605617
205831,3475289.8225232377
285806,4844684.245867537
13820,609286.0497450901
198918,705582.1019022892
165989,5702185.719884211
81377,1617217.1983713026
149867,599913.7296712956
192119,760579.4928102912
180210,956754.8100546325
147051,2437428.6476232903
127638,3555576.382131152
291867,1982779.94011287
178582,8162322.562776061
127544,4414831.707458951
235717,4361317.2126791775
171723,461785.45111509645
161574,503701.0228852342
75409,2246674.7895184974
90035,784282.8325492362
42840,849484.7301468047
8581,6954901.4433117695
13664,3810449.2080463897
247464,1133397.6023333524
96424,1842223.08986191
194898,3477331.503185834
283532,1881061.4188600797
69531,5096187.2572316425
237884,1229419.6579894978
261893,1454094.5836733568
150376,501063.30120809237
182443,2872691.5057483274
224406,5082856.012933259
171332,1456189.0300650015
140442,1592017.273664274
154939,1371041.5681872736
131259,5829994.791786674
162293,1011826.9848204489
292709,4219802.650501237
264845,3522585.861563894
166131,7366381.953773905
132328,2827415.8981788787
208063,2625427.49325976
48322,8200687.071343634
16624,485113.03878284973
4734,787615.1390565763
189590,5300759.273525959
101739,983547.2546762449
111000,3326103.53922182
198444,446682.49703694426
16638,3453408.369943869
55638,8624121.083997868
258788,1267393.6487692194
238820,2176861.471123252
115603,1250647.5533962888
246939,2996178.1982409814
191530,782233.4010538958
11213,2363817.1085875686
27388,2439768.8071868466
229061,1807084.628593509
251977,752256.526710154
23366,1111126.4022772165
10057,9886292.119098559
112593,3746543.114556991
268565,830443.5190733146
157455,4395754.566585347
59187,989357.1781437779
70372,4158815.044550116
126007,573905.8234289124
197380,871403.0787996353
271738,4988911.232215844
194635,3521304.871025111
165242,2000463.1775759486
47838,654547.0178102212
29771,669701.2165433203
257199,657312.1288044404
61814,3640715.630261029
208348,4332051.305908463
191265,6258914.537073386
2157,8669799.813558834
188784,433084.5524242994
95787,1955620.3437473257
238436,2550563.840429241
239163,2356181.078202261
295072,503178.01147258433
104338,4053876.267906325
291607,484055.93031033815
21708,2869888.102035224
143149,4990261.786781008
137148,6402043.42682987
78780,575880.1342201022
92536,1585435.7465312562
271294,1984448.3624022084
79847,8202020.235181001
274306,518790.12483633665
153714,1096407.1306237257
117114,2159455.889073771
295580,4043749.841453216
153341,2358729.661732895
242231,771672.2633476882
17420,5713258.940643526
52376,2368730.630911563
71440,478854.2309983919
254000,2258078.6937084342
199108,2796522.0713030365
146464,5911461.180168888
154057,3215832.261185426
276394,3081211.24085794
106502,3750954.1986657097
84374,886878.6263640604
253180,1500155.9717393823
236365,1188247.6447546813
182279,1968968.6257455254
221109,4440967.026544255
289706,1307838.0736206505
291438,1933255.322468368
71066,4625513.0717810895
122789,4898714.090907637
194910,1593436.638701865
145391,1414635.6659527798
199164,2150005.2281607725
266382,1115189.0851466055
271414,648194.4034230825
167801,2605265.57089579
61371,2608451.715627553
228790,527601.0241740786
290878,4340491.756821848
144980,723306.8064294806
119483,981916.9810442762
18604,1446539.1548985173
138393,1944025.499339986
83163,2355182.625028087
77727,1455873.2895676265
224928,7318924.187690514
28596,753466.6711003488
157996,8748108.70547158
108954,3568119.886938071
200857,9576484.518187694
72173,487164.6714808923
106183,2054216.1595496344
12328,2011080.3899802822
264481,5552375.487847598
96134,1822272.4703686822
129425,2234444.956748405
80441,1215745.5362603671
260522,1680810.8467902732
72154,898483.8739239307
93234,1541868.9552388096
58502,2816974.9713181388
277308,1328200.4984346023
151009,554260.3663826374
90763,686687.1245318342
275585,654966.2747772106
77424,1195911.0227698516
50947,548337.7550135714
86003,3960716.06938747
202926,1640491.1850474945
52894,2943191.511540925
152519,3641622.220481433
145898,1741674.132608445
133627,1579047.680843657
113025,633499.3950661706
216655,2651369.9774933513
173878,6688783.61649908
73954,4516019.402278371
257397,451689.31995616894
103663,2537252.825795976
281910,1112081.3570706262
104079,1475496.0581185112
83563,1576778.7843994966
28436,663543.1626567983
206395,671498.9778114017
239720,4001275.414441399
35659,495124.99902804085
267856,2349858.205162903
25953,1978798.6461501434
108843,1523283.5359191047
50565,2051410.3447016806
241574,738620.5095818462
214651,704500.3644404762
14904,1287062.1879436385
142217,2978429.0334558194
53741,4333291.904810526
17917,1430805.651463782
46527,420396.4894033295
254258,4588068.078197194
117732,4331056.130275389
84721,1975865.679468333
283229,2045482.432973754
174501,2301392.060305986
122944,931370.4175119153
1934,441727.851806248
275793,741804.379372028
123228,1978017.1090728007
24600,4922311.814039373
230991,3638320.793911258
56772,3131303.9534102473
147503,1099178.2587198347
85741,1790179.032681499
69716,1769234.408726054
264260,2996535.5685638785
65737,482743.41806524777
99254,1300099.1867045434
223411,3161608.7879136773
116646,759577.8335536064
75954,1373862.095343071
125531,1931218.760064657
236312,2680291.0294981566
76948,7722101.469037031
145527,3111970.3796480685
164479,2782220.541277354
282478,1490918.6911299978
110104,736490.1602111077
276716,1204421.4848015087
21142,1856836.636567932
151238,499856.9597686923
286033,1796461.0939843124
94009,488478.1466010678
109338,1674306.1750345645
148928,684374.1010969002
286038,3256708.3515908257
29163,2117568.56403561
202367,2993455.4165529576
37813,5137532.99363371
55174,3104147.033914313
113507,760164.0028307898
200332,3770388.8495130884
273190,2452526.148009356
242354,5298599.455774158
93315,611229.1906422351
265463,1746510.6543618059
290432,804779.8148255664
237127,459767.94195099646
92371,3738398.9587748838
32067,3238684.23669517
153031,2554211.443640694
211606,1511086.99247818
224439,3149276.5665017664
12783,2076864.6500155414
281291,464624.58527731086
281984,2102359.3044045772
265609,581530.295818049
230594,1122072.181310048
22981,3580051.9524159553
68319,460443.496307111
11283,4006820.0111749712
32854,4359052.902556696
190653,386025.8165158223
154922,7441102.778484335
197081,469414.8885599945
128025,818057.6275591007
91677,1213438.5518028357
136087,3449561.1268594316
182705,332103.26387661294
279387,665096.626239831
4956,1693509.7030144744
157145,3856793.6035039276
48688,1523854.2350134857
249114,607735.9967940324
56226,3512600.962437606
36312,659550.3081815586
105698,1678429.3006031723
229007,6165677.97249202
176855,1550703.2581485906
22354,5445012.176057017
207970,625689.372374571
297214,3332908.9436721224
135511,2641184.9864926864
260469,6101107.209024583
293208,1162669.3311657598
134761,794685.8580519292
272312,413778.617246411
145389,392037.89706540527
32197,2086172.593743841
186084,4253290.224106217
271387,468609.834615071
132995,841306.3849558472
192595,686109.2429882096
290210,412735.5290593258
83443,476232.0300662173
124860,3904228.575168906
7705,3596697.8236823515
260422,2505381.389581091
181743,7448361.829291613
290212,1758497.463114527
9061,2775092.394253298
21022,4036149.0904769753
292036,988832.1693513423
205024,2694201.2506261943
255239,967246.4328348007
55356,769895.9935102217
40148,2776655.0037270337
262338,3042748.376406454
157872,2112245.705924607
4086,762357.7567311019
1708,2171792.4000421837
199518,403320.3012454374
278815,4747185.194656751
295018,3201236.4315447733
118980,1747406.212749801
122442,2412305.4374814434
247466,718366.878482216
253410,7140429.692149562
238889,9968122.081079625
196664,702351.132182903
290464,1431203.399414809
193963,1567222.8504136505
7875,2473715.6269120146
98708,1541323.5012955116
119110,1288137.7789020955
138008,2140412.293214034
12951,1258705.1825525565
192497,2150639.2237209366
163408,1364867.7282125838
261640,3769262.9473556615
6869,2504646.3758060215
165580,6215502.782558504
136767,484581.76779688214
225731,2112194.1386273173
3022,788467.5169735374
196076,740312.4450887835
234587,1146145.1784927477
66309,2881550.632874133
57974,2821007.2768089636
140097,432384.6879312536
32336,4845754.946343325
60783,358964.2960262116
230910,1662130.838087143
26786,3236848.4821075574
138068,713884.3592668851
180764,4769963.988697711
219326,1880194.9930724169
231866,2032525.889322093
67828,436685.7979589102
204206,3983706.308793287
37390,2658240.6412892733
37186,1256713.28848931
84334,1777840.2485401644
71283,1597594.1090233517
148429,4560245.069228898
7614,4480673.08111191
140256,2155136.563589592
41175,900677.5942373995
204658,920093.2684000527
254,1875836.4944612398
291739,2977848.2909965995
78120,4856489.524227283
243905,2021816.2758168483
100629,3018043.2476163954
10320,1775152.9864220137
39112,2775862.814652592
165420,1484272.9756337742
79869,1142091.3708058745
40303,2026652.6697349283
44931,546504.7277026584
183655,3267692.9778018454
275748,2650489.1509283935
244053,1883549.7918554603
112183,409166.6556056601
23550,1462410.6145867803
167445,533091.7638180701
47663,1116251.806490714
233486,665996.4420451595
214669,3077024.4561803383
193840,7143910.081490135
237418,2214328.366281805
178557,990762.192609099
261996,1227246.0971751178
197206,1081690.7432711476
14423,592257.7775888894
217456,2188883.2633795133
3491,678604.476556038
85439,3045108.679552546
172233,499258.0353418581
116132,3108354.67609678
144546,5053659.9824040085
208036,1756758.290241109
242688,1867273.903638471
168749,3203215.32594233
