id,target
4941,5213077.081311872
51775,807539.4018285717
115253,1240398.055695457
299321,1197486.7368038849
173570,848290.6387553385
30862,1479898.20236394
244471,2761329.1225894094
127794,723867.0665057987
71558,2568195.6014408604
218011,1215553.0712900325
148208,2528272.6871572514
155735,898888.6676268077
100698,4732980.188372977
241403,1320503.5183950604
195272,2562975.5719362977
238663,1645744.1266528505
262957,6820618.439679734
207082,1739859.3870424477
298896,606734.4163637495
220946,926741.8886596421
74581,1430364.1504647864
253578,2484091.907852848
47620,4045671.0543282926
92772,3160426.121560504
116904,1905417.4434807005
208352,1618692.0174189468
76044,1725401.6301970596
202667,836633.0303863672
62134,5893863.238387009
277353,3105714.8959540837
64194,1630653.756693198
295822,4077251.879279863
27391,1564746.5580155915
203500,872870.576401185
264505,1446314.8711546331
297455,1090346.4064059115
137985,1307896.0997322905
47622,2303942.047215295
21911,1288219.8442967508
94181,2497144.1103551686
68117,1553395.9669892467
39648,1109806.5372391883
73722,3238069.8724991996
133456,1133519.1025825015
30763,3529978.197752318
58096,898871.6969430018
126979,1611905.0063126865
149636,1275143.863150929
27810,2214702.961322103
272001,2317312.0923439227
114617,6997485.760443583
190693,3491976.3733252045
219814,2807657.521367617
67164,4351641.638149644
83961,2970297.481769075
254122,1209795.9131680948
141378,2470304.7780308058
151754,1935407.408281535
125013,1285369.0726905623
273552,1482768.1570809651
201853,878288.7276797014
99511,1946331.9456907124
25140,3203588.5696042078
7603,840642.4120940167
84095,2516700.791187264
84071,4404297.1909978
151177,1196848.1052848718
294081,899836.1868315627
88694,2191009.1333978195
99932,1416301.9335200954
14442,854621.9609258189
162220,1386146.3739233285
163631,7344224.537509912
49023,1521730.2794425583
80644,2617683.8276007045
274016,2081259.8180740082
64876,1249807.4905167278
156696,3269164.4239116944
295991,1433295.2042095158
192037,1456279.0064875789
118765,1475147.3071680306
94748,3039457.1395882485
251764,2775057.0588066867
60381,1402580.8482677063
283938,1041224.1730509943
195995,769947.7541016785
112778,1317496.763108816
76727,1062764.402260256
21435,1801123.8558394613
17468,1052956.0133027064
225673,4080828.737162009
79759,4087344.738264795
257599,938480.5954158561
270720,2965596.0420313976
153801,2673445.402563152
92266,1184639.3439714764
207329,3138477.692481504
243955,6169330.6793034775
288928,5686394.81522111
186600,2108731.6189663657
48005,1039080.1546445412
212520,1027674.716707946
294075,1410556.9118839272
131575,2497214.5897587133
202057,2644292.583137017
239160,1199432.6509028478
92611,1600941.7147233766
268351,1756192.2627347186
259109,2443531.7325981534
265328,999350.885095998
229144,1912443.7342519062
261302,875392.210133229
84117,2698321.553506599
31189,3841864.122632361
107254,958702.8086525623
192798,2180009.281593419
28083,2804947.983070671
118789,3422846.921472312
2152,6578458.198065761
287026,1054032.4667558626
249169,1647185.4025939102
137539,5440843.000405112
46291,791196.0087694894
30233,1869630.942855351
175145,907348.5100247583
50676,1083730.0827739006
71570,1374393.9745162623
219843,2204832.3400106556
36279,2969733.799918754
66052,933520.2481317712
252609,1962435.740957931
24783,5607026.315361913
299327,3206311.682458023
95349,4344819.338501627
46332,974872.404358859
91240,2334299.716705333
5445,1713347.519934122
272876,2462193.3493050146
43811,1573119.3738755486
217082,2133968.8438061858
100370,5964111.542689297
258874,851098.1461268356
121949,1224517.3852886169
212950,934781.6843455123
200057,5810599.681324014
229177,1264043.147749269
287838,920889.7993503428
213118,1614879.9297940733
176475,1335015.577528787
118176,5620585.2526970925
209024,1154838.4949844137
221906,2640782.436599061
42493,1412458.5232599066
223728,1723236.479852726
141993,3390389.4825208164
55675,1745946.9859993726
224087,3000970.9977488588
83655,1246375.8968806416
61917,894643.4695011553
153665,1305788.2946745956
155758,4825909.374024022
190393,5176539.025709662
231050,906646.4219924895
201122,1218185.6982228097
59267,673115.3546746827
262487,7795013.553380354
188582,2529244.580146761
131814,685252.3705808328
73949,3938172.6706274147
154308,3655318.627547148
167194,990300.0701732953
277393,3385537.7234403635
196835,1661400.1750213907
91690,2281857.2311201836
162086,2668827.622156148
231058,1410090.4165537085
54120,4953978.77509486
247858,4477424.221724763
98092,1473030.448990983
271915,2253273.2661181283
44677,728114.0083726001
56078,1375526.934994653
129375,1326966.841265943
133361,5503601.34478636
85866,1346863.4793626661
191559,974659.2677076267
218728,995357.491183962
208771,2723927.0971674235
109195,829623.8809414584
39549,2858722.8209383455
169828,1407992.7022980365
57416,1274360.1421303407
33193,5974736.340110371
173865,4098499.782983101
50919,3881168.7974866983
108504,1815250.9842406313
72963,1511608.5601031503
270712,1410393.745933114
63504,2028145.9552377395
26896,2301437.8452884327
261152,1219879.0775042572
8838,741598.3932899182
16064,2094239.3215915966
107661,2409722.185883402
130161,2387061.2470941367
179573,1092779.083368338
116121,1240073.8164019277
32234,779902.5916232145
191736,1350401.449248849
57456,1050477.8685547134
160502,1596674.124205969
215795,2132059.330494975
126714,2772078.638303739
173047,1082718.1527644526
97726,2130300.5923431665
193811,1391454.2847235948
17156,1384948.5391364843
71055,787401.4117846362
193990,1749157.1961078774
52059,772348.0613005237
274757,2832001.1194320936
1558,6744980.090504184
253081,784367.0447907619
181909,2878634.3195969258
145269,1149149.674469803
